country,iso3,continent,income_group,latitude,longitude,year,category,metric,value,unit,source
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2008,Happiness,Happiness Score,6.691,score 0-10,World Happiness Report 2024
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2009,Happiness,Happiness Score,7.001,score 0-10,World Happiness Report 2024
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2010,Happiness,Happiness Score,6.837,score 0-10,World Happiness Report 2024
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2011,Happiness,Happiness Score,7.038,score 0-10,World Happiness Report 2024
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2012,Happiness,Happiness Score,6.66,score 0-10,World Happiness Report 2024
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2013,Happiness,Happiness Score,7.14,score 0-10,World Happiness Report 2024
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2014,Happiness,Happiness Score,6.981,score 0-10,World Happiness Report 2024
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2015,Happiness,Happiness Score,6.547,score 0-10,World Happiness Report 2024
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2016,Happiness,Happiness Score,6.375,score 0-10,World Happiness Report 2024
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2017,Happiness,Happiness Score,6.333,score 0-10,World Happiness Report 2024
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2018,Happiness,Happiness Score,6.191,score 0-10,World Happiness Report 2024
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2019,Happiness,Happiness Score,6.451,score 0-10,World Happiness Report 2024
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2020,Happiness,Happiness Score,6.11,score 0-10,World Happiness Report 2024
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2021,Happiness,Happiness Score,6.01,score 0-10,World Happiness Report 2024
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2022,Happiness,Happiness Score,6.257,score 0-10,World Happiness Report 2024
Brazil,BRA,South America,Upper Middle Income,-14.24,-51.93,2023,Happiness,Happiness Score,6.553,score 0-10,World Happiness Report 2024
Canada,CAN,North America,High Income,56.13,-106.35,2005,Happiness,Happiness Score,7.418,score 0-10,World Happiness Report 2024
Canada,CAN,North America,High Income,56.13,-106.35,2007,Happiness,Happiness Score,7.482,score 0-10,World Happiness Report 2024
Canada,CAN,North America,High Income,56.13,-106.35,2008,Happiness,Happiness Score,7.486,score 0-10,World Happiness Report 2024
Canada,CAN,North America,High Income,56.13,-106.35,2009,Happiness,Happiness Score,7.488,score 0-10,World Happiness Report 2024
Canada,CAN,North America,High Income,56.13,-106.35,2010,Happiness,Happiness Score,7.65,score 0-10,World Happiness Report 2024
Canada,CAN,North America,High Income,56.13,-106.35,2011,Happiness,Happiness Score,7.426,score 0-10,World Happiness Report 2024
Canada,CAN,North America,High Income,56.13,-106.35,2012,Happiness,Happiness Score,7.415,score 0-10,World Happiness Report 2024
Canada,CAN,North America,High Income,56.13,-106.35,2013,Happiness,Happiness Score,7.594,score 0-10,World Happiness Report 2024
Canada,CAN,North America,High Income,56.13,-106.35,2014,Happiness,Happiness Score,7.304,score 0-10,World Happiness Report 2024
Canada,CAN,North America,High Income,56.13,-106.35,2015,Happiness,Happiness Score,7.413,score 0-10,World Happiness Report 2024
Canada,CAN,North America,High Income,56.13,-106.35,2016,Happiness,Happiness Score,7.245,score 0-10,World Happiness Report 2024
Canada,CAN,North America,High Income,56.13,-106.35,2017,Happiness,Happiness Score,7.415,score 0-10,World Happiness Report 2024
Canada,CAN,North America,High Income,56.13,-106.35,2018,Happiness,Happiness Score,7.175,score 0-10,World Happiness Report 2024
Canada,CAN,North America,High Income,56.13,-106.35,2019,Happiness,Happiness Score,7.109,score 0-10,World Happiness Report 2024
Canada,CAN,North America,High Income,56.13,-106.35,2020,Happiness,Happiness Score,7.025,score 0-10,World Happiness Report 2024
Canada,CAN,North America,High Income,56.13,-106.35,2021,Happiness,Happiness Score,6.939,score 0-10,World Happiness Report 2024
Canada,CAN,North America,High Income,56.13,-106.35,2022,Happiness,Happiness Score,6.918,score 0-10,World Happiness Report 2024
Canada,CAN,North America,High Income,56.13,-106.35,2023,Happiness,Happiness Score,6.841,score 0-10,World Happiness Report 2024
France,FRA,Europe,High Income,46.23,2.21,2005,Happiness,Happiness Score,7.093,score 0-10,World Happiness Report 2024
France,FRA,Europe,High Income,46.23,2.21,2006,Happiness,Happiness Score,6.583,score 0-10,World Happiness Report 2024
France,FRA,Europe,High Income,46.23,2.21,2008,Happiness,Happiness Score,7.008,score 0-10,World Happiness Report 2024
France,FRA,Europe,High Income,46.23,2.21,2009,Happiness,Happiness Score,6.283,score 0-10,World Happiness Report 2024
France,FRA,Europe,High Income,46.23,2.21,2010,Happiness,Happiness Score,6.798,score 0-10,World Happiness Report 2024
France,FRA,Europe,High Income,46.23,2.21,2011,Happiness,Happiness Score,6.959,score 0-10,World Happiness Report 2024
France,FRA,Europe,High Income,46.23,2.21,2012,Happiness,Happiness Score,6.649,score 0-10,World Happiness Report 2024
France,FRA,Europe,High Income,46.23,2.21,2013,Happiness,Happiness Score,6.667,score 0-10,World Happiness Report 2024
France,FRA,Europe,High Income,46.23,2.21,2014,Happiness,Happiness Score,6.467,score 0-10,World Happiness Report 2024
France,FRA,Europe,High Income,46.23,2.21,2015,Happiness,Happiness Score,6.358,score 0-10,World Happiness Report 2024
France,FRA,Europe,High Income,46.23,2.21,2016,Happiness,Happiness Score,6.475,score 0-10,World Happiness Report 2024
France,FRA,Europe,High Income,46.23,2.21,2017,Happiness,Happiness Score,6.635,score 0-10,World Happiness Report 2024
France,FRA,Europe,High Income,46.23,2.21,2018,Happiness,Happiness Score,6.666,score 0-10,World Happiness Report 2024
France,FRA,Europe,High Income,46.23,2.21,2019,Happiness,Happiness Score,6.69,score 0-10,World Happiness Report 2024
France,FRA,Europe,High Income,46.23,2.21,2020,Happiness,Happiness Score,6.714,score 0-10,World Happiness Report 2024
France,FRA,Europe,High Income,46.23,2.21,2021,Happiness,Happiness Score,6.656,score 0-10,World Happiness Report 2024
France,FRA,Europe,High Income,46.23,2.21,2022,Happiness,Happiness Score,6.614,score 0-10,World Happiness Report 2024
France,FRA,Europe,High Income,46.23,2.21,2023,Happiness,Happiness Score,6.557,score 0-10,World Happiness Report 2024
Germany,DEU,Europe,High Income,51.17,10.45,2005,Happiness,Happiness Score,6.62,score 0-10,World Happiness Report 2024
Germany,DEU,Europe,High Income,51.17,10.45,2007,Happiness,Happiness Score,6.417,score 0-10,World Happiness Report 2024
Germany,DEU,Europe,High Income,51.17,10.45,2008,Happiness,Happiness Score,6.522,score 0-10,World Happiness Report 2024
Germany,DEU,Europe,High Income,51.17,10.45,2009,Happiness,Happiness Score,6.641,score 0-10,World Happiness Report 2024
Germany,DEU,Europe,High Income,51.17,10.45,2010,Happiness,Happiness Score,6.725,score 0-10,World Happiness Report 2024
Germany,DEU,Europe,High Income,51.17,10.45,2011,Happiness,Happiness Score,6.621,score 0-10,World Happiness Report 2024
Germany,DEU,Europe,High Income,51.17,10.45,2012,Happiness,Happiness Score,6.702,score 0-10,World Happiness Report 2024
Germany,DEU,Europe,High Income,51.17,10.45,2013,Happiness,Happiness Score,6.965,score 0-10,World Happiness Report 2024
Germany,DEU,Europe,High Income,51.17,10.45,2014,Happiness,Happiness Score,6.984,score 0-10,World Happiness Report 2024
Germany,DEU,Europe,High Income,51.17,10.45,2015,Happiness,Happiness Score,7.037,score 0-10,World Happiness Report 2024
Germany,DEU,Europe,High Income,51.17,10.45,2016,Happiness,Happiness Score,6.874,score 0-10,World Happiness Report 2024
Germany,DEU,Europe,High Income,51.17,10.45,2017,Happiness,Happiness Score,7.074,score 0-10,World Happiness Report 2024
Germany,DEU,Europe,High Income,51.17,10.45,2018,Happiness,Happiness Score,7.118,score 0-10,World Happiness Report 2024
Germany,DEU,Europe,High Income,51.17,10.45,2019,Happiness,Happiness Score,7.035,score 0-10,World Happiness Report 2024
Germany,DEU,Europe,High Income,51.17,10.45,2020,Happiness,Happiness Score,7.312,score 0-10,World Happiness Report 2024
Germany,DEU,Europe,High Income,51.17,10.45,2021,Happiness,Happiness Score,6.755,score 0-10,World Happiness Report 2024
Germany,DEU,Europe,High Income,51.17,10.45,2022,Happiness,Happiness Score,6.608,score 0-10,World Happiness Report 2024
Germany,DEU,Europe,High Income,51.17,10.45,2023,Happiness,Happiness Score,6.792,score 0-10,World Happiness Report 2024
India,IND,Asia,Lower Middle Income,20.59,78.96,2006,Happiness,Happiness Score,5.348,score 0-10,World Happiness Report 2024
India,IND,Asia,Lower Middle Income,20.59,78.96,2007,Happiness,Happiness Score,5.027,score 0-10,World Happiness Report 2024
India,IND,Asia,Lower Middle Income,20.59,78.96,2008,Happiness,Happiness Score,5.146,score 0-10,World Happiness Report 2024
India,IND,Asia,Lower Middle Income,20.59,78.96,2009,Happiness,Happiness Score,4.522,score 0-10,World Happiness Report 2024
India,IND,Asia,Lower Middle Income,20.59,78.96,2010,Happiness,Happiness Score,4.989,score 0-10,World Happiness Report 2024
India,IND,Asia,Lower Middle Income,20.59,78.96,2011,Happiness,Happiness Score,4.635,score 0-10,World Happiness Report 2024
India,IND,Asia,Lower Middle Income,20.59,78.96,2012,Happiness,Happiness Score,4.72,score 0-10,World Happiness Report 2024
India,IND,Asia,Lower Middle Income,20.59,78.96,2013,Happiness,Happiness Score,4.428,score 0-10,World Happiness Report 2024
India,IND,Asia,Lower Middle Income,20.59,78.96,2014,Happiness,Happiness Score,4.424,score 0-10,World Happiness Report 2024
India,IND,Asia,Lower Middle Income,20.59,78.96,2015,Happiness,Happiness Score,4.342,score 0-10,World Happiness Report 2024
India,IND,Asia,Lower Middle Income,20.59,78.96,2016,Happiness,Happiness Score,4.179,score 0-10,World Happiness Report 2024
India,IND,Asia,Lower Middle Income,20.59,78.96,2017,Happiness,Happiness Score,4.046,score 0-10,World Happiness Report 2024
India,IND,Asia,Lower Middle Income,20.59,78.96,2018,Happiness,Happiness Score,3.818,score 0-10,World Happiness Report 2024
India,IND,Asia,Lower Middle Income,20.59,78.96,2019,Happiness,Happiness Score,3.249,score 0-10,World Happiness Report 2024
India,IND,Asia,Lower Middle Income,20.59,78.96,2020,Happiness,Happiness Score,4.224,score 0-10,World Happiness Report 2024
India,IND,Asia,Lower Middle Income,20.59,78.96,2021,Happiness,Happiness Score,3.558,score 0-10,World Happiness Report 2024
India,IND,Asia,Lower Middle Income,20.59,78.96,2022,Happiness,Happiness Score,3.93,score 0-10,World Happiness Report 2024
India,IND,Asia,Lower Middle Income,20.59,78.96,2023,Happiness,Happiness Score,4.676,score 0-10,World Happiness Report 2024
Japan,JPN,Asia,High Income,36.2,138.25,2005,Happiness,Happiness Score,6.516,score 0-10,World Happiness Report 2024
Japan,JPN,Asia,High Income,36.2,138.25,2007,Happiness,Happiness Score,6.238,score 0-10,World Happiness Report 2024
Japan,JPN,Asia,High Income,36.2,138.25,2008,Happiness,Happiness Score,5.911,score 0-10,World Happiness Report 2024
Japan,JPN,Asia,High Income,36.2,138.25,2009,Happiness,Happiness Score,5.845,score 0-10,World Happiness Report 2024
Japan,JPN,Asia,High Income,36.2,138.25,2010,Happiness,Happiness Score,6.057,score 0-10,World Happiness Report 2024
Japan,JPN,Asia,High Income,36.2,138.25,2011,Happiness,Happiness Score,6.263,score 0-10,World Happiness Report 2024
Japan,JPN,Asia,High Income,36.2,138.25,2012,Happiness,Happiness Score,5.968,score 0-10,World Happiness Report 2024
Japan,JPN,Asia,High Income,36.2,138.25,2013,Happiness,Happiness Score,5.959,score 0-10,World Happiness Report 2024
Japan,JPN,Asia,High Income,36.2,138.25,2014,Happiness,Happiness Score,5.923,score 0-10,World Happiness Report 2024
Japan,JPN,Asia,High Income,36.2,138.25,2015,Happiness,Happiness Score,5.88,score 0-10,World Happiness Report 2024
Japan,JPN,Asia,High Income,36.2,138.25,2016,Happiness,Happiness Score,5.955,score 0-10,World Happiness Report 2024
Japan,JPN,Asia,High Income,36.2,138.25,2017,Happiness,Happiness Score,5.911,score 0-10,World Happiness Report 2024
Japan,JPN,Asia,High Income,36.2,138.25,2018,Happiness,Happiness Score,5.794,score 0-10,World Happiness Report 2024
Japan,JPN,Asia,High Income,36.2,138.25,2019,Happiness,Happiness Score,5.908,score 0-10,World Happiness Report 2024
Japan,JPN,Asia,High Income,36.2,138.25,2020,Happiness,Happiness Score,6.118,score 0-10,World Happiness Report 2024
Japan,JPN,Asia,High Income,36.2,138.25,2021,Happiness,Happiness Score,6.091,score 0-10,World Happiness Report 2024
Japan,JPN,Asia,High Income,36.2,138.25,2022,Happiness,Happiness Score,6.178,score 0-10,World Happiness Report 2024
Japan,JPN,Asia,High Income,36.2,138.25,2023,Happiness,Happiness Score,5.91,score 0-10,World Happiness Report 2024
South Korea,KOR,Asia,High Income,35.91,127.77,2006,Happiness,Happiness Score,5.332,score 0-10,World Happiness Report 2024
South Korea,KOR,Asia,High Income,35.91,127.77,2007,Happiness,Happiness Score,5.767,score 0-10,World Happiness Report 2024
South Korea,KOR,Asia,High Income,35.91,127.77,2008,Happiness,Happiness Score,5.39,score 0-10,World Happiness Report 2024
South Korea,KOR,Asia,High Income,35.91,127.77,2009,Happiness,Happiness Score,5.648,score 0-10,World Happiness Report 2024
South Korea,KOR,Asia,High Income,35.91,127.77,2010,Happiness,Happiness Score,6.116,score 0-10,World Happiness Report 2024
South Korea,KOR,Asia,High Income,35.91,127.77,2011,Happiness,Happiness Score,6.947,score 0-10,World Happiness Report 2024
South Korea,KOR,Asia,High Income,35.91,127.77,2012,Happiness,Happiness Score,6.003,score 0-10,World Happiness Report 2024
South Korea,KOR,Asia,High Income,35.91,127.77,2013,Happiness,Happiness Score,5.959,score 0-10,World Happiness Report 2024
South Korea,KOR,Asia,High Income,35.91,127.77,2014,Happiness,Happiness Score,5.801,score 0-10,World Happiness Report 2024
South Korea,KOR,Asia,High Income,35.91,127.77,2015,Happiness,Happiness Score,5.78,score 0-10,World Happiness Report 2024
South Korea,KOR,Asia,High Income,35.91,127.77,2016,Happiness,Happiness Score,5.971,score 0-10,World Happiness Report 2024
South Korea,KOR,Asia,High Income,35.91,127.77,2017,Happiness,Happiness Score,5.874,score 0-10,World Happiness Report 2024
South Korea,KOR,Asia,High Income,35.91,127.77,2018,Happiness,Happiness Score,5.84,score 0-10,World Happiness Report 2024
South Korea,KOR,Asia,High Income,35.91,127.77,2019,Happiness,Happiness Score,5.903,score 0-10,World Happiness Report 2024
South Korea,KOR,Asia,High Income,35.91,127.77,2020,Happiness,Happiness Score,5.793,score 0-10,World Happiness Report 2024
South Korea,KOR,Asia,High Income,35.91,127.77,2021,Happiness,Happiness Score,6.113,score 0-10,World Happiness Report 2024
South Korea,KOR,Asia,High Income,35.91,127.77,2022,Happiness,Happiness Score,5.95,score 0-10,World Happiness Report 2024
South Korea,KOR,Asia,High Income,35.91,127.77,2023,Happiness,Happiness Score,6.112,score 0-10,World Happiness Report 2024
UK,GBR,Europe,High Income,55.38,-3.44,2005,Happiness,Happiness Score,6.984,score 0-10,World Happiness Report 2024
UK,GBR,Europe,High Income,55.38,-3.44,2007,Happiness,Happiness Score,6.802,score 0-10,World Happiness Report 2024
UK,GBR,Europe,High Income,55.38,-3.44,2008,Happiness,Happiness Score,6.986,score 0-10,World Happiness Report 2024
UK,GBR,Europe,High Income,55.38,-3.44,2009,Happiness,Happiness Score,6.907,score 0-10,World Happiness Report 2024
UK,GBR,Europe,High Income,55.38,-3.44,2010,Happiness,Happiness Score,7.029,score 0-10,World Happiness Report 2024
UK,GBR,Europe,High Income,55.38,-3.44,2011,Happiness,Happiness Score,6.869,score 0-10,World Happiness Report 2024
UK,GBR,Europe,High Income,55.38,-3.44,2012,Happiness,Happiness Score,6.881,score 0-10,World Happiness Report 2024
UK,GBR,Europe,High Income,55.38,-3.44,2013,Happiness,Happiness Score,6.918,score 0-10,World Happiness Report 2024
UK,GBR,Europe,High Income,55.38,-3.44,2014,Happiness,Happiness Score,6.758,score 0-10,World Happiness Report 2024
UK,GBR,Europe,High Income,55.38,-3.44,2015,Happiness,Happiness Score,6.515,score 0-10,World Happiness Report 2024
UK,GBR,Europe,High Income,55.38,-3.44,2016,Happiness,Happiness Score,6.824,score 0-10,World Happiness Report 2024
UK,GBR,Europe,High Income,55.38,-3.44,2017,Happiness,Happiness Score,7.103,score 0-10,World Happiness Report 2024
UK,GBR,Europe,High Income,55.38,-3.44,2018,Happiness,Happiness Score,7.233,score 0-10,World Happiness Report 2024
UK,GBR,Europe,High Income,55.38,-3.44,2019,Happiness,Happiness Score,7.157,score 0-10,World Happiness Report 2024
